query,reply,label
底价是多少,那就别打我,0
底价是多少？,北区的,0
底价是多少？,看房子很方便,0
底价是多少？,我会和房东商量的,1
底价是多少？,无车位时，车站单独计算,0
底价是多少？,可以卖300多万,1
底价是多少？,你有钥匙看吗,0
底价是多少？,开会聊天的价格，本身现在是亏本卖的，这房子是去年买的，成本在1150左右,1
底价是多少？,245,1
底价是多少？,我们可以谈谈价格,1
底价是多少？,你能接受多少价格,0
底价是多少？,你不想想斗争吗？价格便宜得多，学校也很好,0
底层是不是光线太差了,谈的空间不大！,0
底层是不是光线太差了,因为这个价了已经是最低了,0
底层是不是光线太差了,那不会的,1
底层是不是光线太差了,我看过,0
底层是不是光线太差了,房子一点不影响,1
底部的光线不是太差了吗,那不会的,1
底部的光线不是太差了吗,我看过,0
底部的光线不是太差了吗,房子一点也不影响,1
底部的光线不是太差了吗,谈的空间不大！,0
底部的光线不是太差了吗,因为这个价格已经是最低的了,0
店主至少能谈多少,嗯嗯,0
店主至少能谈多少,价格可以商量。你可以先看看房子。看完房子，我觉得没问题。和店主谈谈,1
店主至少能谈多少,房主要换房子。我一直在和我一起看房子。有些是合适的,0
建工的房子 价格空间有多少呀？,对的,0
建工的房子 价格空间有多少呀？,电话联系吧,0
建工的房子 价格空间有多少呀？,690a,0
当他看到河景时，还有一些遮蔽物,你给我加个微信电话方便吗,0
当他看到河景时，还有一些遮蔽物,我有很多房子，这是我近年来第一次通知他们的,0
当他看到河景时，还有一些遮蔽物,尽快告诉你,0
当他看到河景时，还有一些遮蔽物,我来给你介绍一下虚拟现实,0
当他看到河景时，还有一些遮蔽物,都有的,0
当你去看房子的时候，你可以直接看到现有的房子，对吗,是的,0
当你去看房子的时候，你可以直接看到现有的房子，对吗,你为什么不那样做？我会为你推出一个网上看房活动,0
当你去看房子的时候，你可以直接看到现有的房子，对吗,我们有虚拟现实。你现在能接吗,0
当前位置,你现在住在哪里,0
当前位置,万业吗,0
当前位置,我能给你万岁吗,0
当然你能看到,但现在是房东来接我们的时候了,0
当然你能看到,确定能看,0
当然你能看到,好的，我在社区门口等你,0
当然你能看到,对，四期,0
当然你能看到,嗯嗯,0
当然是好的楼层好的户型要贵了，买个性价比稍微高点的。这个小区哪栋位置好，什么户型好点,我给您发个Vr,0
当然是好的楼层好的户型要贵了，买个性价比稍微高点的。这个小区哪栋位置好，什么户型好点,您周几有时间我可以把户型都带您看一下，95中间户和边户都有，边户是南北通透的，中间户是半通透,0
当然是好的楼层好的户型要贵了，买个性价比稍微高点的。这个小区哪栋位置好，什么户型好点,小区大多数都是95平的,0
当然是好的楼层好的户型要贵了，买个性价比稍微高点的。这个小区哪栋位置好，什么户型好点,5栋是楼王,1
当然是好的楼层好的户型要贵了，买个性价比稍微高点的。这个小区哪栋位置好，什么户型好点,您可以看一下,0
当然，这是一个很好的地板。好公寓很贵。多买点性价比高一点的。这个社区哪个建筑位置好，什么样的房子更好,5号楼是楼王,1
当然，这是一个很好的地板。好公寓很贵。多买点性价比高一点的。这个社区哪个建筑位置好，什么样的房子更好,我会寄给你一个虚拟现实,0
当然，这是一个很好的地板。好公寓很贵。多买点性价比高一点的。这个社区哪个建筑位置好，什么样的房子更好,你可以看看,0
当然，这是一个很好的地板。好公寓很贵。多买点性价比高一点的。这个社区哪个建筑位置好，什么样的房子更好,当你有时间的时候，我可以带你参观所有类型的房子。提供95户中、边户。边境户是南北透明的，中间户是半透明的,0
当然，这是一个很好的地板。好公寓很贵。多买点性价比高一点的。这个社区哪个建筑位置好，什么样的房子更好,大部分地区都是95平方米,0
当这房子持续两年的时候,不包税,0
当这房子持续两年的时候,好地板。它有33层楼高。这个在25楼,0
当这房子持续两年的时候,一年免费物业费,0
当这房子持续两年的时候,大约232，这都是关于谈话,0
当这房子持续两年的时候,看房子很方便。我们有钥匙。你可以随时看到房子,0
彩光怎么样呀,挺好的,1
彩光怎么样呀,??,0
彩光怎么样呀,是的,0
彩光怎么样呀,还可以么,0
彩光怎么样呀,有时间可以过来看看,0
很多税,河西工作,0
很多税,考虑到一定要先选彩票新房，摇号不考虑二手房,0
很多税,奥林匹克运动会已经习惯了在这里生活。可能很难适应其他地方,0
很多税,你在哪里工作？,0
很多税,如果你不在那里工作，你最好选择河西,0
很多贷款，每月要交多少税,贷款评估价的70%,1
很多贷款，每月要交多少税,首付50万元就能买到166万的房子,0
很多贷款，每月要交多少税,如果评估价格为138，则贷款为96,1
很多贷款，每月要交多少税,没得问题,0
很多贷款，每月要交多少税,税2.76,1
很好。最好去看看房子,姐姐，这个周末你有时间来看吗？如果可以的话，我会提前安排的,0
很好。最好去看看房子,嗯嗯明白,0
很好。最好去看看房子,你觉得这房子怎么样，姐姐？如果没有，我会设法预约这个房间，或者在楼上楼下给你找一套同类型的公寓,0
很容易看到,这很方便,1
很容易看到,明天来看看吧,1
很容易看到,我们有钥匙,1
很遥远。那里的配套设施不如西区,你可以在东方水平行走，但你不必选择西方,1
很遥远。那里的配套设施不如西区,这是单位吗？,0
很遥远。那里的配套设施不如西区,说实话，情况就是这样。在西区80万以内买不到满意的房子，房型也不好,0
很遥远。那里的配套设施不如西区,如果你冒犯了我，请原谅我,0
很遥远。那里的配套设施不如西区,我能为你做什么,0
很长时间，两年,离学校最近的8栋楼和6栋楼,0
很长时间，两年,业主能等两年吗？,0
很长时间，两年,明年一月,1
得周末了，我先选几套相中的，集中看一下,等您周末过来的时候我给您安排一下,0
得周末了，我先选几套相中的，集中看一下,没问题，您把您的联系方式给我一下,0
得周末了，我先选几套相中的，集中看一下,电话可以给一下吗,0
得空也去看看,好,1
得空也去看看,我再等一会吧，拓店也得往里投钱,0
得空也去看看,最近就顾手里的人了,0
心里价多少,业主一直自己住,0
心里价多少,嗯嗯，是的,0
心里价多少,这房子目前报价是商品房满五年唯一的价格,0
必须全款么,如果全款那最好,0
必须全款么,房主人很好,0
必须全款么,如果全款手续能尽快走完 你也可以 早点入住,0
必须全款么,房主 没说 必须全款,1
必须全款么,稍等下,0
怎么付款税最低,很诚意出售,0
怎么付款税最低,您这样贷款就行，带车位的话目前300以上,0
怎么付款税最低,305应该差不多，业主定房了,1
怎么会还在降价,我去年卖的带车位还295万呢,0
怎么会还在降价,现在客户决策时间比较长,0
怎么会还在降价,带看多不代表市场好,0
怎么样的,我会再寄给你的,0
怎么样的,嗯,0
怎么样的,我重新给您发一下,0
怎么样的,您这边近来了吗？,0
怎么样的,我带您线上看看,0
怎么样的,你最近来过这里吗？,0
怎么样的,挺笋的,0
怎么样的,在线让我给你看,0
怎么样？,东方已经三年没有亮光了,0
怎么样？,可以,0
怎么样？,中门,0
怎么样？,有时间吗,0
怎么样？,没拍到,0
怎么样？,可以谈的,0
怎么样？,一楼和二楼同医院的价格，目前售楼部的价格是11,0
怎么样？,西边也有窗户,0
怎么样？,是的，它在二楼有一个院子。,0
怎么样？,146万,0
怎么样？,现在它不见了,0
怎么样？,来看看,0
怎么看可以贷满84万啊？,我已经核实过。今年也有好几个客户是医护工作者买房,0
怎么看可以贷满84万啊？,贷款金额超过84万，多余的部分可以使用商贷,0
怎么看可以贷满84万啊？,那商贷可以贷款的,0
怎么看可以贷满84万啊？,一般是可贷余额的20倍，今年的抗疫医护人员可以一次缴满。可贷84万,1
怎么看可以贷满84万啊？,您是首套房吗？,0
怎么走，多少钱？,因为房东要换房子,0
怎么走，多少钱？,我能马上付款还是需要时间来筹集,0
怎么走，多少钱？,所以你不用付钱来决定他要付多少钱买房子,0
怎么走，多少钱？,现在是首付时间了,0
怎么走，多少钱？,首付多少钱,0
怎么还有增值税,产权满两年,1
怎么还有增值税,次新房,0
怎么还有增值税,还有一年11个月,0
怎么还有增值税,同户型146万那两套就是业主付。,0
怎么还有增值税,这个价格已经相当贴心了，即便加上增值税单价也刚1.5万,0
怎能？,捅到你胃,0
怎能？,弄你一嘴,0
怎能？,色你一脸,0
总之，我们谈过了。你知道380号房子吗,这房子的业主以前降价30万元，现在价格波动不大？,1
总之，我们谈过了。你知道380号房子吗,你觉得还有什么你想知道的吗,0
总之，我们谈过了。你知道380号房子吗,几乎没有地方了,0
总之，我们谈过了。你知道380号房子吗,这就是你说的吗,0
总之，我们谈过了。你知道380号房子吗,如果房主移民，该住宅应保留三年,1
总价加上税金是多少？,第一还是第二,0
总价加上税金是多少？,在这里你留下一个联系方式，我加上你的微信，然后计算个税首付,1
总价加上税金是多少？,你的丈夫和妻子都有外国帐户吗？,0
总价加上税金是多少？,你住几套房,0
总价加上税金是多少？,具体价目表将通过微信发送给您,1
总价少吗,这套房的上市时间是2019年4月！,0
总价少吗,房东的原话是，如果你喜欢，可以去面试！,1
总价少吗,更何况我们不能不说！,0
总价有少吗,这套房的挂牌时间是2019年4月份挂的！,0
总价有少吗,具体能少多少没给我们说哦！,0
总价有少吗,房东原话是说看上了可以面谈！,1
总体上不征税，对吧？,只有契税,0
总体上不征税，对吧？,没有个税,0
总体上不征税，对吧？,同户型415万元,0
总体上不征税，对吧？,约20万,1
总体上不征税，对吧？,总的来说是要交税的,1
总体来说不错，不是吗？,需要帮忙吗,0
总体来说不错，不是吗？,是的，没关系,1
总体来说不错，不是吗？,等一下。我会整理好寄给你的,0
